"Year","State","type","production","Avg","Measures","Materials","Chemical","Value"
2016,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / APPLICATION","(BIFENTHRIN = 128825)","INSECTICIDE",0.12
2016,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / APPLICATION","(BT KURSTAK ABTS-1857 = 6523)","INSECTICIDE",0
2016,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / APPLICATION","(BT KURSTAKI ABTS-351 = 6522)","INSECTICIDE",0
2016,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / APPLICATION","(BURKHOLDERIA A396 CELLS & MEDIA = 6534)","INSECTICIDE",0
2016,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / APPLICATION","(CHLORANTRANILIPROLE = 90100)","INSECTICIDE",0.05
2016,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / APPLICATION","(CHROMOBAC SUBTSUGAE PRAA4-1 CELLS AND SPENT MEDIA = 16329)","INSECTICIDE",0
2016,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / APPLICATION","(CYFLUMETOFEN? 138831)","INSECTICIDE",0
2016,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / APPLICATION","(ENDOSULFAN = 79401)","INSECTICIDE",0
2016,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / APPLICATION","(ETOXAZOLE = 107091)","INSECTICIDE",0
2016,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / APPLICATION","(FENPYROXIMATE = 129131)","INSECTICIDE",0
2016,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / APPLICATION","(FLONICAMID = 128016)","INSECTICIDE",0
2016,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / APPLICATION","(FLUBENDIAMIDE = 27602)","INSECTICIDE",0
2016,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / APPLICATION","(HEXYTHIAZOX = 128849)","INSECTICIDE",0
2016,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / APPLICATION","(MALATHION = 57701)","INSECTICIDE",0
2016,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / APPLICATION","(MUSTARD OIL = 4901)","INSECTICIDE",0
2016,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / APPLICATION","(NALED = 34401)","INSECTICIDE",0
2016,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / APPLICATION","(NEEM OIL","INSECTICIDE",0
2016,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / APPLICATION","(NOVALURON = 124002)","INSECTICIDE",0.04
2016,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / APPLICATION","(PIPERONYL BUTOXIDE = 67501)","INSECTICIDE",0
2016,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / APPLICATION","(PYRETHRINS = 69001)","INSECTICIDE",0
2016,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / APPLICATION","(SPINETORAM = 110007)","INSECTICIDE",0
2016,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / APPLICATION","(SPIROMESIFEN = 24875)","INSECTICIDE",0
2016,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / APPLICATION","(SULFOXAFLOR = 5210)","INSECTICIDE",0
2016,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / APPLICATION","(THIAMETHOXAM = 60109)","INSECTICIDE",0
2016,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / APPLICATION","(ACIBENZOLAR-S-METHYL = 61402)","OTHER",0
2016,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / APPLICATION","(CAPSAICIN = 70701)","OTHER",0
2016,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / APPLICATION","(CHLOROPICRIN = 81501)","OTHER",0
2016,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / APPLICATION","(DICHLOROPROPENE = 29001)","OTHER",0
2016,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / APPLICATION","(HARPIN A B PROTEIN = 6506)","OTHER",0
2016,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / APPLICATION","(MINERAL OIL = 63502)","OTHER",0
2016,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / APPLICATION","(REYNOUTRIA SACHALINE = 55809)","OTHER",0
2016,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / YEAR","(AZOXYSTROBIN = 128810)","FUNGICIDE",0.26
2016,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / YEAR","(BACILLUS SUBTILIS = 6479)","FUNGICIDE",0
2016,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / YEAR","(BLAD = 30006)","FUNGICIDE",0
2016,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / YEAR","(BOSCALID = 128008)","FUNGICIDE",0
2016,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / YEAR","(CAPTAN = 81301)","FUNGICIDE",15.11
2016,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / YEAR","(CHLOROTHALONIL = 81901)","FUNGICIDE",0
2016,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / YEAR","(COPPER HYDROXIDE = 23401)","FUNGICIDE",0
2016,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / YEAR","(CYAZOFAMID = 85651)","FUNGICIDE",0
2016,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / YEAR","(CYFLUFENAMID = 555550)","FUNGICIDE",0.02
2016,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / YEAR","(CYPRODINIL = 288202)","FUNGICIDE",0.67
2016,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / YEAR","(DIFENOCONAZOLE = 128847)","FUNGICIDE",0
2016,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / YEAR","(FENHEXAMID = 90209)","FUNGICIDE",0
2016,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / YEAR","(FLUDIOXONIL = 71503)","FUNGICIDE",0.42
2016,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / YEAR","(FLUXAPYROXAD = 138009)","FUNGICIDE",0
2016,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / YEAR","(IPRODIONE = 109801)","FUNGICIDE",0
2016,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / YEAR","(ISOFETAMID = 270000)","FUNGICIDE",0.54
2016,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / YEAR","(MANCOZEB = 14504)","FUNGICIDE",0
2016,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / YEAR","(MEFENOXAM = 113502)","FUNGICIDE",0
2016,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / YEAR","(MYCLOBUTANIL = 128857)","FUNGICIDE",0
2016,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / YEAR","(PENTHIOPYRAD = 90112)","FUNGICIDE",0
2016,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / YEAR","(POLYOXIN D ZINC SALT = 230000)","FUNGICIDE",0
2016,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / YEAR","(POTASSIUM BICARBON. = 73508)","FUNGICIDE",0
2016,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / YEAR","(PROPICONAZOLE = 122101)","FUNGICIDE",0
2016,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / YEAR","(PYRACLOSTROBIN = 99100)","FUNGICIDE",0
2016,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / YEAR","(PYRIMETHANIL = 288201)","FUNGICIDE",0
2016,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / YEAR","(QUINOLINE = 55459)","FUNGICIDE",0
2016,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / YEAR","(STREPTOMYCES LYDICUS = 6327)","FUNGICIDE",0
2016,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / YEAR","(SULFUR = 77501)","FUNGICIDE",0
2016,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / YEAR","(TETRACONAZOLE = 120603)","FUNGICIDE",0
2016,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / YEAR","(THIOPHANATE-METHYL = 102001)","FUNGICIDE",1.3
2016,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / YEAR","(THIRAM = 79801)","FUNGICIDE",0
2016,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / YEAR","(TRIFLUMIZOLE = 128879)","FUNGICIDE",0
2016,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / YEAR","(FLUMIOXAZIN = 129034)","HERBICIDE",0
2016,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / YEAR","(GLYPHOSATE ISO. SALT = 103601)","HERBICIDE",0
2016,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / YEAR","(HALOSULFURON-METHYL = 128721)","HERBICIDE",0
2016,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / YEAR","(PARAQUAT = 61601)","HERBICIDE",0
2016,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / YEAR","(ABAMECTIN = 122804)","INSECTICIDE",0
2016,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / YEAR","(ACEQUINOCYL = 6329)","INSECTICIDE",0
2016,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / YEAR","(ACETAMIPRID = 99050)","INSECTICIDE",0
2016,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / YEAR","(BIFENAZATE = 586)","INSECTICIDE",0.84
2016,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / YEAR","(BIFENTHRIN = 128825)","INSECTICIDE",0.16
2016,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / YEAR","(BT KURSTAK ABTS-1857 = 6523)","INSECTICIDE",0
2016,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / YEAR","(BT KURSTAKI ABTS-351 = 6522)","INSECTICIDE",0
2016,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / YEAR","(BURKHOLDERIA A396 CELLS & MEDIA = 6534)","INSECTICIDE",0
2016,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / YEAR","(CHLORANTRANILIPROLE = 90100)","INSECTICIDE",0.08
2016,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / YEAR","(CHROMOBAC SUBTSUGAE PRAA4-1 CELLS AND SPENT MEDIA = 16329)","INSECTICIDE",0
2016,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / YEAR","(CYFLUMETOFEN? 138831)","INSECTICIDE",0
2016,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / YEAR","(ENDOSULFAN = 79401)","INSECTICIDE",0
2016,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / YEAR","(ETOXAZOLE = 107091)","INSECTICIDE",0
2016,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / YEAR","(FENPYROXIMATE = 129131)","INSECTICIDE",0
2016,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / YEAR","(FLONICAMID = 128016)","INSECTICIDE",0
2016,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / YEAR","(FLUBENDIAMIDE = 27602)","INSECTICIDE",0
2016,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / YEAR","(HEXYTHIAZOX = 128849)","INSECTICIDE",0
2016,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / YEAR","(MALATHION = 57701)","INSECTICIDE",0
2016,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / YEAR","(MUSTARD OIL = 4901)","INSECTICIDE",0
2016,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / YEAR","(NALED = 34401)","INSECTICIDE",0
2016,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / YEAR","(NEEM OIL","INSECTICIDE",0
2016,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / YEAR","(NOVALURON = 124002)","INSECTICIDE",0.09
2016,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / YEAR","(PIPERONYL BUTOXIDE = 67501)","INSECTICIDE",0
2016,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / YEAR","(PYRETHRINS = 69001)","INSECTICIDE",0
2016,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / YEAR","(SPINETORAM = 110007)","INSECTICIDE",0
2016,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / YEAR","(SPIROMESIFEN = 24875)","INSECTICIDE",0
2016,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / YEAR","(SULFOXAFLOR = 5210)","INSECTICIDE",0
2016,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / YEAR","(THIAMETHOXAM = 60109)","INSECTICIDE",0
2016,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / YEAR","(ACIBENZOLAR-S-METHYL = 61402)","OTHER",0
2016,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / YEAR","(CAPSAICIN = 70701)","OTHER",0
2016,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / YEAR","(CHLOROPICRIN = 81501)","OTHER",0
2016,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / YEAR","(DICHLOROPROPENE = 29001)","OTHER",0
2016,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / YEAR","(HARPIN A B PROTEIN = 6506)","OTHER",0
2016,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / YEAR","(MINERAL OIL = 63502)","OTHER",0
2016,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / YEAR","(REYNOUTRIA SACHALINE = 55809)","OTHER",0
2016,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN NUMBER","(AZOXYSTROBIN = 128810)","FUNGICIDE",2.2
2016,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN NUMBER","(BACILLUS SUBTILIS = 6479)","FUNGICIDE",0
2016,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN NUMBER","(BLAD = 30006)","FUNGICIDE",0
2016,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN NUMBER","(BOSCALID = 128008)","FUNGICIDE",0
2016,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN NUMBER","(CAPTAN = 81301)","FUNGICIDE",7.9
2016,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN NUMBER","(CHLOROTHALONIL = 81901)","FUNGICIDE",0
2016,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN NUMBER","(COPPER HYDROXIDE = 23401)","FUNGICIDE",0
2016,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN NUMBER","(CYAZOFAMID = 85651)","FUNGICIDE",0
2016,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN NUMBER","(CYFLUFENAMID = 555550)","FUNGICIDE",1.8
2016,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN NUMBER","(CYPRODINIL = 288202)","FUNGICIDE",2.1
2016,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN NUMBER","(DIFENOCONAZOLE = 128847)","FUNGICIDE",0
2016,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN NUMBER","(FENHEXAMID = 90209)","FUNGICIDE",0
2016,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN NUMBER","(FLUDIOXONIL = 71503)","FUNGICIDE",1.9
2016,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN NUMBER","(FLUXAPYROXAD = 138009)","FUNGICIDE",0
2016,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN NUMBER","(IPRODIONE = 109801)","FUNGICIDE",0
2016,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN NUMBER","(ISOFETAMID = 270000)","FUNGICIDE",1.5
2016,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN NUMBER","(MANCOZEB = 14504)","FUNGICIDE",0
2016,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN NUMBER","(MEFENOXAM = 113502)","FUNGICIDE",0
2016,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN NUMBER","(MYCLOBUTANIL = 128857)","FUNGICIDE",0
2016,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN NUMBER","(PENTHIOPYRAD = 90112)","FUNGICIDE",0
2016,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN NUMBER","(POLYOXIN D ZINC SALT = 230000)","FUNGICIDE",0
2016,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN NUMBER","(POTASSIUM BICARBON. = 73508)","FUNGICIDE",0
2016,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN NUMBER","(PROPICONAZOLE = 122101)","FUNGICIDE",0
2016,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN NUMBER","(PYRACLOSTROBIN = 99100)","FUNGICIDE",0
2016,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN NUMBER","(PYRIMETHANIL = 288201)","FUNGICIDE",0
2016,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN NUMBER","(QUINOLINE = 55459)","FUNGICIDE",0
2016,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN NUMBER","(STREPTOMYCES LYDICUS = 6327)","FUNGICIDE",0
2016,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN NUMBER","(SULFUR = 77501)","FUNGICIDE",0
2016,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN NUMBER","(TETRACONAZOLE = 120603)","FUNGICIDE",0
2016,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN NUMBER","(THIOPHANATE-METHYL = 102001)","FUNGICIDE",2
2016,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN NUMBER","(THIRAM = 79801)","FUNGICIDE",0
2016,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN NUMBER","(TRIFLUMIZOLE = 128879)","FUNGICIDE",0
2016,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN NUMBER","(FLUMIOXAZIN = 129034)","HERBICIDE",0
2016,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN NUMBER","(GLYPHOSATE ISO. SALT = 103601)","HERBICIDE",0
2016,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN NUMBER","(HALOSULFURON-METHYL = 128721)","HERBICIDE",0
2016,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN NUMBER","(PARAQUAT = 61601)","HERBICIDE",0
2016,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN NUMBER","(ABAMECTIN = 122804)","INSECTICIDE",0
2016,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN NUMBER","(ACEQUINOCYL = 6329)","INSECTICIDE",0
2016,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN NUMBER","(ACETAMIPRID = 99050)","INSECTICIDE",0
2016,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN NUMBER","(BIFENAZATE = 586)","INSECTICIDE",1.8
2016,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN NUMBER","(BIFENTHRIN = 128825)","INSECTICIDE",1.4
2016,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN NUMBER","(BT KURSTAK ABTS-1857 = 6523)","INSECTICIDE",0
2016,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN NUMBER","(BT KURSTAKI ABTS-351 = 6522)","INSECTICIDE",0
2016,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN NUMBER","(BURKHOLDERIA A396 CELLS & MEDIA = 6534)","INSECTICIDE",0
2016,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN NUMBER","(CHLORANTRANILIPROLE = 90100)","INSECTICIDE",1.5
2016,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN NUMBER","(CHROMOBAC SUBTSUGAE PRAA4-1 CELLS AND SPENT MEDIA = 16329)","INSECTICIDE",0
2016,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN NUMBER","(CYFLUMETOFEN? 138831)","INSECTICIDE",0
2016,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN NUMBER","(ENDOSULFAN = 79401)","INSECTICIDE",0
2016,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN NUMBER","(ETOXAZOLE = 107091)","INSECTICIDE",0
2016,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN NUMBER","(FENPYROXIMATE = 129131)","INSECTICIDE",0
2016,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN NUMBER","(FLONICAMID = 128016)","INSECTICIDE",0
2016,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN NUMBER","(FLUBENDIAMIDE = 27602)","INSECTICIDE",0
2016,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN NUMBER","(HEXYTHIAZOX = 128849)","INSECTICIDE",0
2016,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN NUMBER","(MALATHION = 57701)","INSECTICIDE",0
2016,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN NUMBER","(MUSTARD OIL = 4901)","INSECTICIDE",0
2016,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN NUMBER","(NALED = 34401)","INSECTICIDE",0
2016,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN NUMBER","(NEEM OIL","INSECTICIDE",0
2016,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN NUMBER","(NOVALURON = 124002)","INSECTICIDE",2.4
2016,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN NUMBER","(PIPERONYL BUTOXIDE = 67501)","INSECTICIDE",0
2016,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN NUMBER","(PYRETHRINS = 69001)","INSECTICIDE",0
2016,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN NUMBER","(SPINETORAM = 110007)","INSECTICIDE",0
2016,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN NUMBER","(SPIROMESIFEN = 24875)","INSECTICIDE",0
2016,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN NUMBER","(SULFOXAFLOR = 5210)","INSECTICIDE",0
2016,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN NUMBER","(THIAMETHOXAM = 60109)","INSECTICIDE",0
2016,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN NUMBER","(ACIBENZOLAR-S-METHYL = 61402)","OTHER",0
2016,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN NUMBER","(CAPSAICIN = 70701)","OTHER",0
2016,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN NUMBER","(CHLOROPICRIN = 81501)","OTHER",0
2016,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN NUMBER","(DICHLOROPROPENE = 29001)","OTHER",0
2016,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN NUMBER","(HARPIN A B PROTEIN = 6506)","OTHER",0
2016,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN NUMBER","(MINERAL OIL = 63502)","OTHER",0
2016,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN NUMBER","(REYNOUTRIA SACHALINE = 55809)","OTHER",0
2016,"FLORIDA","BEARING","TREATED  "," AVG","MEASURED IN PCT OF AREA BEARING","(AZOXYSTROBIN = 128810)","FUNGICIDE",95
2016,"FLORIDA","BEARING","TREATED  "," AVG","MEASURED IN PCT OF AREA BEARING","(BACILLUS SUBTILIS = 6479)","FUNGICIDE",0
2016,"FLORIDA","BEARING","TREATED  "," AVG","MEASURED IN PCT OF AREA BEARING","(BLAD = 30006)","FUNGICIDE",0
2016,"FLORIDA","BEARING","TREATED  "," AVG","MEASURED IN PCT OF AREA BEARING","(BOSCALID = 128008)","FUNGICIDE",0
2016,"FLORIDA","BEARING","TREATED  "," AVG","MEASURED IN PCT OF AREA BEARING","(CAPTAN = 81301)","FUNGICIDE",99
2016,"FLORIDA","BEARING","TREATED  "," AVG","MEASURED IN PCT OF AREA BEARING","(CHLOROTHALONIL = 81901)","FUNGICIDE",0
2016,"FLORIDA","BEARING","TREATED  "," AVG","MEASURED IN PCT OF AREA BEARING","(COPPER HYDROXIDE = 23401)","FUNGICIDE",0
2016,"FLORIDA","BEARING","TREATED  "," AVG","MEASURED IN PCT OF AREA BEARING","(CYAZOFAMID = 85651)","FUNGICIDE",0
2016,"FLORIDA","BEARING","TREATED  "," AVG","MEASURED IN PCT OF AREA BEARING","(CYFLUFENAMID = 555550)","FUNGICIDE",11
